date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:22:06	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:06%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:07	0/-1	---M--	302	error ('')			https://kelsey.dexignzone.com/xhtml/themepunch.revolution.min.js	avo/avo/kelsey.dexignzone.com/xhtml/themepunch.revolution.min.b5.delayed	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:07	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:07%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:08	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:08%20GMT	https://kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.min.js	avo/avo/kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.min.js	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:09	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:09%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:10	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:10%20GMT	https://kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.js	avo/avo/kelsey.dexignzone.com/xhtml/jquery.themepunch.revolution.js	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:12	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:11%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:12	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:12%20GMT	https://kelsey.dexignzone.com/xhtml/images/transparent.png	avo/avo/kelsey.dexignzone.com/xhtml/images/transparent.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:13	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:13%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:14	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:14%20GMT	https://kelsey.dexignzone.com/xhtml/assets/transparent.png	avo/avo/kelsey.dexignzone.com/xhtml/assets/transparent.png	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:16	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:15%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/revolution/revolution/js/jquery.themepunch.revolution.min.js)
10:22:22	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5828dfa8b8340%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.eot?v=4.7.0	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont3e6e.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:24	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5828dfa8b8340%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.eot?	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:27	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%2212d68-5828dfaaa07c0%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont3e6e.woff2	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:31	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-5828dfaaa07c0%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.woff?v=4.7.0	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont3e6e.woff	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:34	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22286ac-5828dfa9ac580%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.ttf?v=4.7.0	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont3e6e.ttf	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:37	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-5828dfb429e40%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.eot?v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:39	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-5828dfa9ac580%22	https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont.svg?v=4.7.0	avo/avo/kelsey.dexignzone.com/xhtml/plugins/fontawesome/fonts/fontawesome-webfont3e6e.svg	(from https://kelsey.dexignzone.com/xhtml/plugins/fontawesome/css/font-awesome.min.css)
10:22:40	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b914-5828dfb429e40%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.eot??v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome0176.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:41	45108/45108	---M--	200	added ('OK')	application/font-woff2	etag:%22b034-5828dfb51e080%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.woff2?v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.woff2	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:44	57436/57436	---M--	200	added ('OK')	application/font-woff	etag:%22e05c-5828dfb51e080%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.woff?v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.woff	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:49	112728/112728	---M--	200	added ('OK')	application/x-font-ttf	etag:%221b858-5828dfb51e080%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.ttf?v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.ttf	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:51	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5828dfb8ee980%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify.eot?-fvbane	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
10:22:53	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5828dfb8ee980%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify.eot?	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themifyd41d.eot	(from https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
10:22:54	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-5828dfb9e2bc0%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify.woff?-fvbane	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.woff	(from https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
10:22:56	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-5828dfb9e2bc0%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify.ttf?-fvbane	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.ttf	(from https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
10:22:57	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:57%20GMT	https://kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.video.play.png	avo/avo/kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.video.play.png	(from https://kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.carousel.css)
10:22:58	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:58%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/plugins/owl-carousel/owl.carousel.css)
10:22:59	433695/433695	---M--	200	added ('OK')	image/svg+xml	etag:%2269e1f-5828dfb429e40%22	https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesome.svg?v=1.1.	avo/avo/kelsey.dexignzone.com/xhtml/plugins/line-awesome/fonts/line-awesomeeb4f.svg	(from https://kelsey.dexignzone.com/xhtml/plugins/line-awesome/css/line-awesome.min.css)
10:22:59	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:22:59%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/Version/)
10:23:00	234/234	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Dec%202019%2015:23:00%20GMT	https://kelsey.dexignzone.com/xhtml/error-404.html	avo/avo/kelsey.dexignzone.com/xhtml/error-404.html	(from https://kelsey.dexignzone.com/xhtml/Version/)
10:23:05	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5828dfb8ee980%22	https://kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify.svg?-fvbane	avo/avo/kelsey.dexignzone.com/xhtml/plugins/themify/fonts/themify9f24.svg	(from https://kelsey.dexignzone.com/xhtml/plugins/themify/themify-icons.css)
